timestep_index,time_fs,state_54_eV,state_55_eV,state_56_eV,state_57_eV,state_58_eV,state_59_eV,state_60_eV,state_61_eV,state_62_eV
22371,81.1729178,-6.5952779121692355,-6.105139766477536,-5.874027176504775,-5.700535873057028,-2.289333365752608,-2.003695295847305,-1.4328998653850746,-1.3411517795544852,-0.7035712893514634
22376,81.19105943,-6.595184278996144,-6.105295162003338,-5.87326630315823,-5.700863871320428,-2.2895293925401243,-2.004226331384473,-1.433877493259642,-1.3405043105500427,-0.7025458774048774
22381,81.20920106,-6.595096078884746,-6.105458760199754,-5.872510682743482,-5.701189795739209,-2.289728739666075,-2.0047616299145985,-1.4347982459648536,-1.3398577638146305,-0.7015180357024251
22386,81.22734269,-6.595013499222866,-6.10563023401918,-5.871760291986505,-5.7015137417961075,-2.2899313053296138,-2.005301474544925,-1.4356611176229241,-1.3392125725949524,-0.7004880055781291
22391,81.24548432,-6.594936717820103,-6.105809289032864,-5.871015100522008,-5.7018358058734915,-2.290136982127704,-2.0058461389500084,-1.4364651418032996,-1.3385691426485455,-0.6994560431288936
22396,81.26362596,-6.59486588222366,-6.105995693814301,-5.8702750790365865,-5.7021560505046045,-2.290345647293421,-2.006395862490983,-1.4372094301490235,-1.337927848894713,-0.6984224143746564
22401,81.28176759,-6.594801095164435,-6.106189335084337,-5.869540221761989,-5.702474485836921,-2.290557195057882,-2.006950794171971,-1.4378932101297046,-1.3372890064410003,-0.6973873433960022
22406,81.29990922,-6.594742403041776,-6.106390246080969,-5.868810570770613,-5.70279108923136,-2.2907715207841135,-2.0075109941041274,-1.4385158258606814,-1.3366529038472463,-0.6963510465082059
22411,81.31805085,-6.594689753268731,-6.106598533726342,-5.868086166233516,-5.703105774390243,-2.2909884635624,-2.0080763591202313,-1.4390766168694606,-1.3360197085490877,-0.6953136653649723
22416,81.33619248,-6.594643107680978,-6.106814472164563,-5.8673671296088905,-5.703418499186866,-2.2912079161392325,-2.008646749368126,-1.4395749922613932,-1.3353895588055358,-0.6942753515247421
22421,81.35433411,-6.594602403837309,-6.107038399694851,-5.866653612129503,-5.703729202701383,-2.2914297719525565,-2.0092219351980725,-1.4400102757954651,-1.3347625289689846,-0.6932362427144398
22426,81.37247575,-6.59456756659116,-6.107270638272937,-5.865945803511634,-5.704037806747379,-2.291653941509894,-2.009801653366606,-1.4403817834234067,-1.3341386842220042,-0.6921964695529051
22431,81.39061738,-6.594538541922405,-6.107511467147113,-5.865243917823995,-5.704344229181813,-2.29188033271789,-2.0103856270393314,-1.4406888995777059,-1.333518113007761,-0.6911561543058355
22436,81.40875901,-6.5945152841637045,-6.107761060745118,-5.864548167999745,-5.704648382235597,-2.2921088400607217,-2.010973593325311,-1.4409311321372995,-1.332900926206518,-0.690115404076966
22441,81.42690064,-6.594497771737904,-6.10801952656502,-5.863858767940669,-5.704950201053131,-2.292339344368403,-2.011565314895142,-1.441108080806387,-1.332287248573646,-0.6890743284323335
22446,81.44504227,-6.594486008513961,-6.108286897761953,-5.863175913012186,-5.705249642154981,-2.292571725285453,-2.0121606129705842,-1.441219447577611,-1.331677229158066,-0.6880330250234175
22451,81.46318391,-6.594480023054772,-6.108563176890903,-5.862499785822008,-5.705546702584413,-2.292805889490879,-2.0127593621394513,-1.44126490306359,-1.3310710006216835,-0.686991605059446
22456,81.48132554,-6.594479865915458,-6.108848319695726,-5.861830565608923,-5.705841392894415,-2.2930417595137946,-2.013361481627691,-1.4412440280563827,-1.330468676814289,-0.6859501861211096
22461,81.49946717,-6.594485605211178,-6.109142255614225,-5.861168449434602,-5.706133732588541,-2.293279305856684,-2.0139669218287257,-1.4411563407840084,-1.3298703914609982,-0.6849089253356205
22466,81.5176088,-6.594497339356282,-6.1094449050465505,-5.860513667103383,-5.706423741754647,-2.293518537994562,-2.0145756433283313,-1.4410012328317998,-1.3292762581775868,-0.6838679946126551
22471,81.53575043,-6.594515188283778,-6.109756166136455,-5.859866507210969,-5.7067114320552355,-2.293759560946745,-2.0151876033941196,-1.4407780922362916,-1.3286863995701126,-0.6828275969882459
22476,81.55389207,-6.5945392820154245,-6.1100759389430985,-5.859227268052232,-5.706996781623781,-2.2940025382926454,-2.01580277930899,-1.4404863972927922,-1.3281009244849968,-0.6817879649496411
22481,81.5720337,-6.594569766942165,-6.110404120203596,-5.858596259488899,-5.707279737040066,-2.2942476848957907,-2.016421146069867,-1.4401254473164313,-1.3275198748453272,-0.6807493257349283
22486,81.59017533,-6.594606768242363,-6.11074058167572,-5.857973768184336,-5.707560197521873,-2.2944952273383197,-2.017042670204386,-1.439694942848645,-1.3269432394043559,-0.6797118763341111
22491,81.60831696,-6.594650388909854,-6.111085236788053,-5.8573600676163915,-5.707838038963468,-2.2947453895500654,-2.017667296798363,-1.4391946782343015,-1.3263709610163426,-0.678675775791266
22496,81.62645859,-6.594700637821952,-6.11143789320745,-5.856755350445661,-5.708113058606878,-2.2949983232106486,-2.0182948966204144,-1.438624504054633,-1.3258028850385648,-0.6776410455482906
22501,81.64460023,-6.594757520659301,-6.111798563241394,-5.856159825987218,-5.708385069651739,-2.2952541965578503,-2.01892536543596,-1.4379845588186682,-1.325238903002566,-0.6766076760395564
22506,81.66274186,-6.594821008502358,-6.112167327722144,-5.855573663125252,-5.708653831647457,-2.2955131773853847,-2.0195585802303957,-1.43727504456888,-1.324678913048655,-0.6755756069850976
22511,81.68088349,-6.594891079681504,-6.112544388071021,-5.854996991142371,-5.7089190748482235,-2.2957754644313666,-2.020194459738065,-1.4364962459047437,-1.324122801580142,-0.6745447802972937
22516,81.69902512,-6.594967699250424,-6.11292997576308,-5.8544299097244386,-5.709180494085489,-2.296041300890621,-2.0208329837062906,-1.435648062654437,-1.323570467349323,-0.6735151470865272
22521,81.71716675,-6.595050831004143,-6.113324234381347,-5.853872483512914,-5.709437787489508,-2.2963109528878882,-2.02147419600429,-1.4347312309687335,-1.3230218565116145,-0.6724867209871739
22526,81.73530838,-6.595140415495792,-6.113727140890561,-5.853324770511328,-5.709690669837139,-2.296584693722228,-2.0221181810531714,-1.4337456593064688,-1.3224768875160742,-0.6714595756845962
22531,81.75345002,-6.59523637547136,-6.114138449933691,-5.852786830924708,-5.709938886034724,-2.296862773863982,-2.022765029721716,-1.432691464930045,-1.3219354352853159,-0.6704338485802315
22536,81.77159165,-6.595338627375662,-6.114557723798249,-5.852258740390969,-5.710182224538721,-2.2971453783920652,-2.0234148095154327,-1.4315687380047868,-1.3213973585253187,-0.6694096964009263
22541,81.78973328,-6.595447109454136,-6.114984454303134,-5.85174057971009,-5.710420520964667,-2.297432631321151,-2.0240675480160966,-1.4303774769317652,-1.320862455580312,-0.6683872733382279
22546,81.80787491,-6.595561793917617,-6.115418168806214,-5.851232418189659,-5.710653628935274,-2.2977245889824798,-2.024723240850801,-1.4291176944158914,-1.3203304971194851,-0.6673666675641905
22551,81.82601654,-6.595682705450513,-6.115858539168491,-5.850734294555574,-5.71088143591415,-2.298021218399406,-2.025381865355834,-1.4277894199171308,-1.3198012182966188,-0.6663479195719342
22556,81.84415818,-6.595809915819666,-6.116305443019903,-5.850246228232276,-5.711103856431372,-2.2983224226531793,-2.026043398827508,-1.4263927058981416,-1.3192743393801203,-0.6653310087779062
22561,81.86229981,-6.595943540387302,-6.11675898822356,-5.849768222705749,-5.711320860461171,-2.298628030885577,-2.0267078365840203,-1.424927629499165,-1.3187495391833897,-0.6643159283493184
22566,81.88044144,-6.596083723229023,-6.117219483464388,-5.849300276446979,-5.711532471990814,-2.298937842185989,-2.027375236118925,-1.4233943530408906,-1.318226442314968,-0.6633027087626014
22571,81.89858307,-6.596230614478073,-6.117687365689597,-5.848842403515398,-5.711738771861255,-2.2992516920098502,-2.028045707738334,-1.4217931145989748,-1.3177046585607315,-0.6622914372083893
22576,81.9167247,-6.596384363279241,-6.118163102705145,-5.848394640050815,-5.711939876228961,-2.2995694763244416,-2.0287194076038237,-1.420124198335165,-1.3171837755720537,-0.6612822351251929
22581,81.93486634,-6.596545135378429,-6.118647105035714,-5.847957028326189,-5.712135942323272,-2.2998911307623575,-2.029396541769253,-1.418388017849319,-1.3166633511859744,-0.6602752728664619
22586,81.95300797,-6.596713109474691,-6.119139671178481,-5.8475296136413615,-5.712327156252723,-2.3002165984004894,-2.030077315417613,-1.4165850345187112,-1.3161429085610414,-0.6592706999161834
22591,81.9711496,-6.59688846402711,-6.11964095004945,-5.847112440850703,-5.712513699790818,-2.30054582725175,-2.0307618945702086,-1.4147159660944477,-1.3156219021042312,-0.6582686526273805
22596,81.98929123,-6.597071368418449,-6.120150938431815,-5.84670554265515,-5.712695740612291,-2.3008787371003288,-2.031450390307546,-1.4127817056838319,-1.3150997099693866,-0.6572692257343732
22601,82.00743286,-6.597261948507333,-6.120669499500488,-5.846308942901252,-5.712873393885015,-2.301215221679428,-2.032142850983011,-1.410783403725972,-1.3145756377155422,-0.6562724816035178
22606,82.0255745,-6.597460287556097,-6.121196379566863,-5.845922641663727,-5.713046748267404,-2.301555143755817,-2.0328392880302917,-1.4087225172660973,-1.3140489454088227,-0.6552784567575812
22611,82.04371613,-6.5976664259438005,-6.121731261807865,-5.845546634775696,-5.713215851851124,-2.3018983388601453,-2.0335396971238846,-1.4066007765298492,-1.3135188332362426,-0.6542871595381538
22616,82.06185776,-6.597880389126578,-6.12227379287011,-5.845180895275575,-5.7133807257923985,-2.302244648121361,-2.034244106019845,-1.404420140281947,-1.3129844364937346,-0.6532986219109668
22621,82.07999939,-6.598102213787107,-6.122823651232816,-5.8448253735936655,-5.713541379523833,-2.302593869121703,-2.0349525606783003,-1.4021826912972135,-1.3124447846718468,-0.6523128952291065
22626,82.09814102,-6.59833195602338,-6.123380575729867,-5.844480027874818,-5.713697788762155,-2.30294583434001,-2.0356651254848033,-1.3998905063640839,-1.3118987969607037,-0.6513300788631629
22631,82.11628265,-6.598569686533801,-6.123944412809726,-5.844144844188015,-5.713849896795195,-2.3033004275421836,-2.0363818670934926,-1.3975456566715592,-1.3113452193088297,-0.6503503326478421
22636,82.13442429,-6.5988154812845945,-6.124515083111668,-5.843819866461654,-5.71399760978013,-2.3036576159069617,-2.0371028282092483,-1.3951502512491876,-1.310782634336789,-0.6493738643769548
22641,82.15256592,-6.599069407907528,-6.125092527155232,-5.843505183080468,-5.714140793222539,-2.3040174387034504,-2.037828009742633,-1.3927063670113033,-1.3102094077362985,-0.6484009202340881
22646,82.17070755,-6.5993315136289175,-6.12567665764385,-5.8432009278308215,-5.7142792914797615,-2.304379994046489,-2.038557367147286,-1.3902161314010693,-1.309623666024821,-0.647431775501151
22651,82.18884918,-6.599601809006422,-6.126267322269284,-5.842907266916205,-5.714412935171445,-2.304745427546052,-2.039290802127167,-1.3876817146515583,-1.3090232995713704,-0.6464666671937728
22656,82.20699081,-6.599880261280119,-6.12686430352882,-5.842624417392776,-5.714541551759795,-2.3051139266131924,-2.040028154848765,-1.385105510270201,-1.308405944783349,-0.6455057618293544
22661,82.22513245,-6.600166785126985,-6.1274673584728925,-5.842352625304051,-5.714664986409666,-2.3054857324663875,-2.040769213081917,-1.382490291376302,-1.3077689784523125,-0.6445491444575544
22666,82.24327408,-6.600461264708806,-6.1280762725229385,-5.842092167533137,-5.714783102613155,-2.305861106089741,-2.0415137278989364,-1.379839298492349,-1.3071094534802865,-0.6435968001109876
22671,82.26141571,-6.600763569247805,-6.128690899220276,-5.841843293175324,-5.714895788271442,-2.306240304344413,-2.0422614716539673,-1.3771563430592428,-1.3064240347386862,-0.6426487002576334
22676,82.27955734,-6.60107359244749,-6.129311181172817,-5.841606223095624,-5.715002925932733,-2.3066235741643855,-2.0430121998272344,-1.3744458393059187,-1.3057088281362637,-0.6417047706523537
22681,82.29769897,-6.601391265409626,-6.129937157564575,-5.841381135399124,-5.715104397251622,-2.3070111343852346,-2.043765698848789,-1.3717128573795334,-1.3049593051934238,-0.640764946821733
22686,82.31584061,-6.601716565251563,-6.13056893297585,-5.841168169225421,-5.715200055189263,-2.3074032019633717,-2.0445217919996153,-1.368963235651613,-1.3041702064547565,-0.6398291854561635
22691,82.33398224,-6.602049514317564,-6.131206621769301,-5.840967447474448,-5.715289719193904,-2.3078000405041474,-2.045280328173559,-1.3662036230610861,-1.3033354790565186,-0.6388974677413445
22696,82.35212387,-6.602390141045226,-6.131850315717302,-5.840779095895687,-5.715373176864268,-2.308201950447193,-2.046041192672686,-1.3634417448865839,-1.3024482692679575,-0.6379698224958408
22701,82.3702655,-6.602738508302806,-6.132500073751661,-5.8406032365686436,-5.715450208613036,-2.3086092499386273,-2.0468042671926914,-1.360686390277049,-1.3015009265349258,-0.6370462899012251
22706,82.38840713,-6.603094661046348,-6.133155896150788,-5.840439986376186,-5.7155206247454595,-2.309022247405983,-2.047569461201274,-1.357947447121206,-1.3004849790750923,-0.6361269029001657
22711,82.40654877,-6.603458643980381,-6.133817732124727,-5.84028941664546,-5.715584299763867,-2.309441164340375,-2.0483367014962437,-1.3552359631287616,-1.299391108153176,-0.6352116762015797
22716,82.4246904,-6.60383047742482,-6.134485508388146,-5.840151548273597,-5.715641169099043,-2.3098661366127478,-2.0491059452307607,-1.3525637698675583,-1.2982091588642335,-0.6343005840351673
22721,82.44283203,-6.60421017765752,-6.135159157687753,-5.840026346524182,-5.7156912370118755,-2.3102972009106395,-2.04987718229911,-1.349943399380077,-1.2969281516518285,-0.6333936203272145
22726,82.46097366,-6.604597771799484,-6.135838613549826,-5.839913734039926,-5.715734558683949,-2.310734299881019,-2.0506504325164774,-1.347387766766426,-1.2955364709602513,-0.63249083052225
22731,82.47911529,-6.604993310365708,-6.136523786767382,-5.839813645241989,-5.71577119737443,-2.311177352480589,-2.0514257172970063,-1.3449098979393899,-1.2940221498811075,-0.6315923190130245
22736,82.49725692,-6.605396863978675,-6.1372144832985365,-5.839726005867906,-5.715801223451006,-2.3116262478164313,-2.0522030661882837,-1.3425225729212824,-1.29237336569342,-0.6306982925803228
22741,82.51539856,-6.6058085168003435,-6.137910429840901,-5.8396507518928535,-5.715824694059477,-2.3120808864565876,-2.0529825203442016,-1.3402377348980024,-1.2905790363495016,-0.6298090023995576
22746,82.53354019,-6.606228327143291,-6.138611250775512,-5.839587826298034,-5.715841668718527,-2.312541166522895,-2.0537641227440044,-1.3380660380630014,-1.2886294959918523,-0.6289247397250987
22751,82.55168182,-6.606656328404134,-6.139316540203918,-5.839537170312886,-5.715852213969506,-2.31300697336625,-2.0545479016800594,-1.336016144148193,-1.2865170565514799,-0.6280457545327226
22756,82.56982345,-6.607092524184226,-6.140025942177595,-5.839498714969796,-5.715856397050317,-2.3134781883305924,-2.055333855441314,-1.3340942351464642,-1.2842365695458013,-0.6271722360922894
22761,82.58796508,-6.607536899868953,-6.140739247084937,-5.839472368231716,-5.715854300074418,-2.3139546861425644,-2.0561219676614253,-1.3323036642185964,-1.2817856091901056,-0.6263042890884697
22766,82.60610672,-6.607989411116558,-6.141456413180386,-5.839458019367747,-5.715846021003208,-2.314436327618761,-2.056912189080276,-1.330644912187876,-1.2791645397066855,-0.6254419455143968
22771,82.62424835,-6.608450014006009,-6.142177513106123,-5.839455524403629,-5.715831697771713,-2.3149229588509335,-2.057704480903079,-1.3291156055671485,-1.2763759356237456,-0.6245851287244145
22776,82.64238998,-6.608918630618051,-6.142902665314451,-5.839464699384058,-5.715811519949738,-2.315414412867703,-2.0584988251324603,-1.3277117269740148,-1.2734259905394205,-0.623733712417875
22781,82.66053161,-6.609395179625297,-6.1436319463504825,-5.839485330488486,-5.715785741132628,-2.3159105047610695,-2.0592952676498086,-1.3264269099048895,-1.2703213973657679,-0.6228875512756203
22786,82.67867324,-6.609879591221712,-6.144365351176663,-5.839517201506544,-5.715754654982165,-2.3164110721757525,-2.0600938828590363,-1.325253814653195,-1.2670705225362033,-0.6220465136115885
22791,82.69681488,-6.61037182490844,-6.1451028303313056,-5.839560110216625,-5.7157185922647304,-2.316915969572585,-2.0608947828220483,-1.324184480763737,-1.263682820438749,-0.6212105041906542
22796,82.71495651,-6.610871914797928,-6.145844327937646,-5.839613885772791,-5.715677886023489,-2.3174251157822003,-2.0616980940090026,-1.3232105876543516,-1.2601677479691131,-0.6203794779405146
22801,82.73309814,-6.611379969381091,-6.146589793213897,-5.8396783859977015,-5.715632836321511,-2.3179384696707928,-2.0625039295212293,-1.3223239156523663,-1.2565348158349454,-0.619553447954725
22806,82.75123977,-6.611896145710157,-6.147339141814341,-5.839753483722043,-5.7155836799943245,-2.318456044917624,-2.0633123911708036,-1.3215165287713395,-1.2527932041341694,-0.6187324735433789
22811,82.7693814,-6.612420634546266,-6.148092240127354,-5.839839043834804,-5.715530593444097,-2.318977878409131,-2.064123557126677,-1.32078099102703,-1.2489517124019447,-0.6179166518982567
22816,82.78752304,-6.61295362254281,-6.14884890346115,-5.839934918388997,-5.715473715509285,-2.319503993411129,-2.064937469019023,-1.3201103780882197,-1.2450183792767124,-0.6171061118801947
22821,82.80566467,-6.61349527599569,-6.149608889323773,-5.84004095964024,-5.715413139095109,-2.3200344132539654,-2.0657541330824167,-1.31949836621987,-1.241000816884635,-0.61630098203904
22826,82.8238063,-6.614045710858308,-6.150371928161783,-5.840156997603928,-5.715348920963742,-2.3205691598025413,-2.0665735252587667,-1.3189393726825343,-1.2369073036137381,-0.6155013516149017
22831,82.84194793,-6.6146049932001185,-6.151137769018761,-5.840282875693704,-5.7152810759880515,-2.32110825586315,-2.067395592835758,-1.3184282125605986,-1.2327439763646686,-0.6147072625271935
22836,82.86008956,-6.615173135142191,-6.151906201487322,-5.840418420479792,-5.715209610277745,-2.3216517261433762,-2.0682202865564636,-1.3179603115515646,-1.2285169199672106,-0.6139187157996665
22841,82.87823119,-6.615750110174112,-6.152677082624047,-5.840563444835627,-5.715134490906736,-2.3221995926421766,-2.069047577772164,-1.3175315909722833,-1.224231718458655,-0.6131356821096804
22846,82.89637283,-6.616335868254439,-6.15345032540807,-5.8407177539356425,-5.715055677938216,-2.3227518417394095,-2.0698774650797245,-1.3171384242446909,-1.2198933173155586,-0.6123581486017721
22851,82.91451446,-6.616930351051864,-6.154225881788073,-5.840881167721187,-5.7149731259343355,-2.3233084693079253,-2.070709969888529,-1.316777634052993,-1.2155063131020982,-0.611586102552276
22856,82.93265609,-6.617533507649867,-6.155003734028653,-5.8410535199778275,-5.714886810370401,-2.323869467851655,-2.0715451099449425,-1.3164463910054438,-1.2110749095698996,-0.6108195371417153
22861,82.95079772,-6.618145305485222,-6.15578385442565,-5.8412346738912095,-5.714796709031732,-2.324434845978803,-2.0723828905221695,-1.3161422516255097,-1.206603042272029,-0.6100584580952946
22866,82.96893935,-6.618765723899565,-6.156566198351008,-5.841424518348061,-5.7147027938874295,-2.3250046920009297,-2.0732232758866354,-1.3158630955889057,-1.202094428512497,-0.6093028827602583
22871,82.98708099,-6.619394756384208,-6.157350725127322,-5.841622964356184,-5.7146050299976565,-2.3255791823430183,-2.074066213303477,-1.3156070897711716,-1.1975526702184591,-0.6085527937977836
22876,83.00522262,-6.620032407160137,-6.158137389213328,-5.841829950021734,-5.714503376974697,-2.32615858810285,-2.0749116357983524,-1.315372660647849,-1.1929811125730438,-0.607808169123574
22881,83.02336425,-6.620678671148489,-6.158926147230054,-5.842045429331273,-5.714397766445453,-2.326743267908952,-2.0757594827204495,-1.3151584154348976,-1.188382976355827,-0.6070689554074556
22886,83.04150588,-6.621333532076995,-6.159716922981693,-5.842269380017997,-5.7142881150885065,-2.327333618497413,-2.0766097129029624,-1.3149631178161918,-1.1837614113048727,-0.6063351086164829
22891,83.05964751,-6.621996946039408,-6.160509586245639,-5.84250178830297,-5.714174327427688,-2.3279300115884074,-2.0774622788351205,-1.3147856811387018,-1.1791194525413375,-0.605606585314825
22896,83.07778915,-6.62266885699325,-6.1613039111043255,-5.842742645378402,-5.71405633613351,-2.3285327269716016,-2.078317126901304,-1.3146250949432388,-1.1744599503369972,-0.604883391470474
22901,83.09593078,-6.623349191509524,-6.162099603125776,-5.842991935853172,-5.713934099446171,-2.329141950014449,-2.079174163643703,-1.3144804626526454,-1.169785691177048,-0.604165555145091
22906,83.11407241,-6.624037880558682,-6.162896318240957,-5.843249632060613,-5.713807628231812,-2.3297577585914713,-2.0800332842486635,-1.3143509731605478,-1.1650992288630395,-0.6034531339514747
22911,83.13221404,-6.624734877523999,-6.163693730002585,-5.843515708441957,-5.713676973141154,-2.330380170258037,-2.0808943712049808,-1.314235898585664,-1.1604029027714953,-0.6027462157944625
22916,83.15035567,-6.625440139151125,-6.1644915526212944,-5.8437901549977305,-5.713542191915125,-2.331009198288371,-2.081757285766242,-1.314134576725236,-1.155698971530905,-0.6020448606353831
22921,83.16849731,-6.626153614870682,-6.165289566065843,-5.84407297210873,-5.7134033404374245,-2.3316448549651874,-2.0826218810954704,-1.3140464437152028,-1.1509895483209147,-0.6013491365743776
22926,83.18663894,-6.6268752506920645,-6.1660876034522065,-5.844364167048446,-5.713260492535566,-2.332287136920631,-2.0834879912572206,-1.3139709572624463,-1.1462767366969633,-0.6006590899032194
22931,83.20478057,-6.627604979558556,-6.166885546541189,-5.844663739077043,-5.713113749705444,-2.33293602945639,-2.084355444643468,-1.3139076123613547,-1.141562417807373,-0.5999747533566232
22936,83.2229222,-6.628342739451098,-6.16768330750486,-5.8449716561932314,-5.712963264256593,-2.333591444901852,-2.085224045383589,-1.3138559545566448,-1.1368484127005234,-0.5992961486696117
22941,83.24106383,-6.62908847863565,-6.168480854975166,-5.845287840941956,-5.712809222865838,-2.3342532437506254,-2.086093602824175,-1.3138155455927245,-1.13213623166067,-0.5986232882318833
22946,83.25920546,-6.6298421651074255,-6.169278244062974,-5.845612165758263,-5.712651850409792,-2.334921228471126,-2.0869639278103924,-1.3137859686139848,-1.127427922455494,-0.5979561698004668
22951,83.2773471,-6.630603806555675,-6.170075622894424,-5.84594445020437,-5.712491401858536,-2.3355951392756773,-2.087834864372128,-1.3137668268927714,-1.1227249492420908,-0.5972948351799441
22956,83.29548873,-6.631373409741806,-6.170873199830296,-5.846284477833399,-5.712328126728004,-2.336274721541717,-2.0887063002682464,-1.313757755433287,-1.1180290255542265,-0.5966393547135365
22961,83.31363036,-6.632150995039803,-6.171671192427085,-5.846632019356951,-5.712162271957569,-2.3369597519721466,-2.0895781954438886,-1.3137584208513973,-1.1133420368473805,-0.5959898525748882
22966,83.33177199,-6.632936561917953,-6.172469759014419,-5.846986860272626,-5.711994056685002,-2.33765005736726,-2.0904505704975773,-1.3137685479775463,-1.108665515650432,-0.5953464850467737
22971,83.34991362,-6.6337301010425715,-6.173268944079042,-5.847348834789046,-5.711823676063567,-2.3383455467047303,-2.0913234869999395,-1.3137878958871088,-1.1040024219265592,-0.5947094219315218
22976,83.36805526,-6.634531603744818,-6.174068641781522,-5.847717797336022,-5.711651316515157,-2.3390461574878274,-2.0921970480350467,-1.3138162246139176,-1.0993542229041973,-0.5940788412908885
22981,83.38619689,-6.635341064949784,-6.174868567774189,-5.8480936206387835,-5.711477144259126,-2.3397518539434308,-2.0930713756016295,-1.3138533001760209,-1.09472363694497,-0.5934548764395721
22986,83.40433852,-6.63615850539472,-6.175668299585469,-5.848476144056473,-5.71130135538956,-2.3404625565132924,-2.0939466065347783,-1.3138988441258546,-1.0901125638915978,-0.5928376080656589
22991,83.42248015,-6.6369839289766706,-6.176467323636448,-5.848865157192969,-5.7111241422996795,-2.3411781350512766,-2.0948228788983787,-1.313952563850095,-1.0855230356229304,-0.5922270476190059
22996,83.44062178,-6.637817333857073,-6.177265073174936,-5.849260375126142,-5.710945704125644,-2.3418983979173675,-2.09570033661614,-1.3140141574377553,-1.0809569354209752,-0.5916231553619545
23001,83.45876342,-6.6386586935568,-6.178061028520055,-5.849661469348044,-5.7107662364801115,-2.3426231170591874,-2.0965791097589555,-1.314083367575417,-1.0764159383552956,-0.5910258548131494
23006,83.47690505,-6.639507969142472,-6.178854757493836,-5.85006807976552,-5.710585923007931,-2.34335205371358,-2.0974593014097267,-1.3141599354917233,-1.071901087038411,-0.5904350584048635
23011,83.49504668,-6.640365124901507,-6.179645989894168,-5.850479867309766,-5.710404932626686,-2.344085007904954,-2.0983409953940693,-1.3142436445471957,-1.067413900240064,-0.5898506476044222
23016,83.51318831,-6.6412301351938305,-6.180434632253826,-5.850896528761593,-5.710223421792783,-2.3448218408304697,-2.0992242517913167,-1.3143342710129273,-1.0629551289942196,-0.5892725091821492
23021,83.53132994,-6.642102989679479,-6.181220770524138,-5.85131781056515,-5.71004151141436,-2.3455624729240117,-2.1001091229143363,-1.3144316223658814,-1.0585257539863024,-0.588700513970143
23026,83.54947158,-6.642983716362594,-6.1820046219709885,-5.851743487739932,-5.709859324979416,-2.3463068452345683,-2.1009956608621665,-1.3145354972274765,-1.05412668936086,-0.588134561283815
23031,83.56761321,-6.6438723493879275,-6.182786474046262,-5.852173348004157,-5.709676956003429,-2.3470549223623096,-2.1018839293754508,-1.3146457120185866,-1.0497589391762412,-0.5875745734629366
23036,83.58575484,-6.6447689317744665,-6.183566618853852,-5.852607156220168,-5.709494477514803,-2.347806646037355,-2.1027740055661597,-1.3147620784191434,-1.0454240278338507,-0.5870204889210386
23041,83.60389647,-6.6456734872858325,-6.184345239425817,-5.853044662495757,-5.709311949826939,-2.348561959647911,-2.1036659817401318,-1.3148844216478455,-1.0411232572766116,-0.5864722443216662
23046,83.6220381,-6.646586028721841,-6.185122363693048,-5.853485586971923,-5.709129410144099,-2.349320786698129,-2.1045599305079743,-1.3150125613231944,-1.0368582193172775,-0.5859297594682048
23051,83.64017973,-6.647506600536638,-6.185897925356585,-5.853929706213616,-5.708946924690251,-2.3500831359198897,-2.1054559626811558,-1.315146352389059,-1.0326305752783986,-0.5853930166779552
23056,83.65832137,-6.648435209576393,-6.1866716863405635,-5.854376774852829,-5.708764503616421,-2.3508490310399464,-2.1063541396095804,-1.3152856284820693,-1.0284418576610699,-0.5848619447423693
23066,83.69460463,-6.65031650202887,-6.188212462382909,-5.855279045871411,-5.708399792450942,-2.352392020212587,-2.108157177374743,-1.3155801160574778,-1.0201866271224682,-0.5838166417794158
23071,83.71274626,-6.6512691031120355,-6.188978763948639,-5.855733994064573,-5.7082174171681865,-2.3531695363842187,-2.10906212949026,-1.3157351364379795,-1.0161223990934485,-0.5833022989962603
23076,83.73088789,-6.652229562485855,-6.1897419673969285,-5.856191393108083,-5.708034964004484,-2.353951365460507,-2.109969414426649,-1.315895257848055,-1.012101480862755,-0.582793393995591
23081,83.74902953,-6.653197787777052,-6.1905019543618724,-5.8566512012616,-5.707852391044688,-2.354737694673453,-2.110879057161188,-1.3160604433628214,-1.0081254945109726,-0.5822898169908117
23086,83.76717116,-6.6541737059390575,-6.19125874225697,-5.857113390421741,-5.7076696661490285,-2.3555286576996433,-2.1117910644539357,-1.3162306415313803,-1.0041950856955948,-0.5817914649564684
23091,83.78531279,-6.655157287142777,-6.192012402828461,-5.857577933041697,-5.707486793175826,-2.3563243593435765,-2.1127054590527545,-1.3164058027775258,-1.0003112322343573,-0.5812982666616356
23096,83.80345442,-6.656148524131887,-6.1927630050425275,-5.858044798335215,-5.7073037698378,-2.357124887495216,-2.1136222602943664,-1.3165858611274668,-0.9964749101198923,-0.5808102000194397
23101,83.82159605,-6.657147409872074,-6.193510525627364,-5.858513979910229,-5.707120591009832,-2.3579303460709755,-2.114541462759998,-1.3167707622871012,-0.9926870661489929,-0.5803272522002302
23106,83.83973769,-6.658153914185521,-6.1942548516465745,-5.858985470612735,-5.7069372489016255,-2.3587408206541043,-2.115463049916626,-1.3169604516617746,-0.988948599506416,-0.5798494487963809
23111,83.85787932,-6.659167971393301,-6.1949958164875625,-5.859459271521532,-5.7067537351873785,-2.359556388430391,-2.116386985848985,-1.3171548875885415,-0.9852603601935838,-0.5793768031960301
